FileType, Version, Date, Time, ChartField, TimeSource, Recorder, Scale, Units, ChartSubType, BaseScaling,,,,,,,,,
LDP,1, 06/23/2020, 09:13:21, Record, Internal,5, Kilo, Primary, Unknown, Primary,,,,,,,,,
RecNum, Date, Time, Phase, Status,,,,,,,,,,,,,,,
-1,1,2,-1,3,,,,,,,,,,,,,,,
HRM25_IB," ""HRM3_IB"""," ""HRM27_IB"""," ""HRM5_IB"""," ""HRM7_IB"""," ""HRM9_IB"""," ""HRM11_IB"""," ""HRM13_IB"""," ""HRM15_IB"""," ""HRM17_IB"""," ""HRM19_IB"""," ""HRM21_IB"""," ""HRM23_IB"""," ""HRM29_IB"""," ""HRM31_IB"""," ""HRM33_IB""",,,,
4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,
DeviceID, FID, TID, Form, CTR, CTRN, PTR, LDAR,,,,,,,,,,,,
EPSOL-KITAGAWA," ""SEL-735-R203-V0-Z101100-D20190828"""," ""SUBSTATION""",9,4000,4000,1000,60,,,,,,,,,,,,
ChannelName, ChannelFunction, ChannelUnits, ChannelRule, ChannelMult, ChannelRollover, ChannelScale,,,,,,,,,,,,,
13288, 06/12/2020, 06:16:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13287, 06/12/2020, 06:17:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13286, 06/12/2020, 06:18:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13285, 06/12/2020, 06:19:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13284, 06/12/2020, 06:20:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13283, 06/12/2020, 06:21:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13282, 06/12/2020, 06:22:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13281, 06/12/2020, 06:23:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13280, 06/12/2020, 06:24:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279, 06/12/2020, 06:25:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13278, 06/12/2020, 06:26:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13277, 06/12/2020, 06:27:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13276, 06/12/2020, 06:28:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13275, 06/12/2020, 06:29:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13274, 06/12/2020, 06:30:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13273, 06/12/2020, 06:31:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13272, 06/12/2020, 06:32:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13271, 06/12/2020, 06:33:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13270, 06/12/2020, 06:34:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13269, 06/12/2020, 06:35:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13268, 06/12/2020, 06:36:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13267, 06/12/2020, 06:37:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13266, 06/12/2020, 06:38:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13265, 06/12/2020, 06:39:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13264, 06/12/2020, 06:40:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13263, 06/12/2020, 06:41:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13262, 06/12/2020, 06:42:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13261, 06/12/2020, 06:43:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13260, 06/12/2020, 06:44:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13259, 06/12/2020, 06:45:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13258, 06/12/2020, 06:46:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13257, 06/12/2020, 06:47:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13256, 06/12/2020, 06:48:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13255, 06/12/2020, 06:49:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13254, 06/12/2020, 06:50:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13253, 06/12/2020, 06:51:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13252, 06/12/2020, 06:52:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13251, 06/12/2020, 06:53:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13250, 06/12/2020, 06:54:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13249, 06/12/2020, 06:55:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13248, 06/12/2020, 06:56:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13247, 06/12/2020, 06:57:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13246, 06/12/2020, 06:58:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13245, 06/12/2020, 06:59:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13244, 06/12/2020, 07:00:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13243, 06/12/2020, 07:01:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13242, 06/12/2020, 07:02:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13241, 06/12/2020, 07:03:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13240, 06/12/2020, 07:04:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13239, 06/12/2020, 07:05:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13238, 06/12/2020, 07:06:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13237, 06/12/2020, 07:07:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13236, 06/12/2020, 07:08:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13235, 06/12/2020, 07:09:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13234, 06/12/2020, 07:10:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13233, 06/12/2020, 07:11:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13232, 06/12/2020, 07:12:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13231, 06/12/2020, 07:13:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13230, 06/12/2020, 07:14:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13229, 06/12/2020, 07:15:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13228, 06/12/2020, 07:16:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13227, 06/12/2020, 07:17:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13226, 06/12/2020, 07:18:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13225, 06/12/2020, 07:19:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13224, 06/12/2020, 07:20:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13223, 06/12/2020, 07:21:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13222, 06/12/2020, 07:22:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13221, 06/12/2020, 07:23:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13220, 06/12/2020, 07:24:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13219, 06/12/2020, 07:25:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13218, 06/12/2020, 07:26:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13217, 06/12/2020, 07:27:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13216, 06/12/2020, 07:28:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215, 06/12/2020, 07:29:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13214, 06/12/2020, 07:30:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13213, 06/12/2020, 07:31:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13212, 06/12/2020, 07:32:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13211, 06/12/2020, 07:33:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13210, 06/12/2020, 07:34:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13209, 06/12/2020, 07:35:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13208, 06/12/2020, 07:36:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13207, 06/12/2020, 07:37:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13206, 06/12/2020, 07:38:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205, 06/12/2020, 07:39:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13204, 06/12/2020, 07:40:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13203, 06/12/2020, 07:41:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13202, 06/12/2020, 07:42:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13201, 06/12/2020, 07:43:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13200, 06/12/2020, 07:44:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13199, 06/12/2020, 07:45:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13198, 06/12/2020, 07:46:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13197, 06/12/2020, 07:47:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13196, 06/12/2020, 07:48:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13195, 06/12/2020, 07:49:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13194, 06/12/2020, 07:50:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13193, 06/12/2020, 07:51:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13192, 06/12/2020, 07:52:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13191, 06/12/2020, 07:53:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13190, 06/12/2020, 07:54:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13189, 06/12/2020, 07:55:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13188, 06/12/2020, 07:56:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13187, 06/12/2020, 07:57:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13186, 06/12/2020, 07:58:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13185, 06/12/2020, 07:59:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13184, 06/12/2020, 08:00:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13183, 06/12/2020, 08:01:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13182, 06/12/2020, 08:02:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13181, 06/12/2020, 08:03:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13180, 06/12/2020, 08:04:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13179, 06/12/2020, 08:05:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13178, 06/12/2020, 08:06:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13177, 06/12/2020, 08:07:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13176, 06/12/2020, 08:08:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13175, 06/12/2020, 08:09:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13174, 06/12/2020, 08:10:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13173, 06/12/2020, 08:11:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13172, 06/12/2020, 08:12:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13171, 06/12/2020, 08:13:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13170, 06/12/2020, 08:14:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13169, 06/12/2020, 08:15:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13168, 06/12/2020, 08:16:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13167, 06/12/2020, 08:17:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13166, 06/12/2020, 08:18:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13165, 06/12/2020, 08:19:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13164, 06/12/2020, 08:20:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13163, 06/12/2020, 08:21:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13162, 06/12/2020, 08:22:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13161, 06/12/2020, 08:23:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13160, 06/12/2020, 08:24:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13159, 06/12/2020, 08:25:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13158, 06/12/2020, 08:26:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13157, 06/12/2020, 08:27:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13156, 06/12/2020, 08:28:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13155, 06/12/2020, 08:29:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13154, 06/12/2020, 08:30:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13153, 06/12/2020, 08:31:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13152, 06/12/2020, 08:32:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13151, 06/12/2020, 08:33:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13150, 06/12/2020, 08:34:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13149, 06/12/2020, 08:35:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13148, 06/12/2020, 08:36:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13147, 06/12/2020, 08:37:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13146, 06/12/2020, 08:38:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13145, 06/12/2020, 08:39:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13144, 06/12/2020, 08:40:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13143, 06/12/2020, 08:41:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13142, 06/12/2020, 08:42:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13141, 06/12/2020, 08:43:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13140, 06/12/2020, 08:44:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13139, 06/12/2020, 08:45:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13138, 06/12/2020, 08:46:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13137, 06/12/2020, 08:47:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13136, 06/12/2020, 08:48:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13135, 06/12/2020, 08:49:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13134, 06/12/2020, 08:50:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13133, 06/12/2020, 08:51:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13132, 06/12/2020, 08:52:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13131, 06/12/2020, 08:53:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13130, 06/12/2020, 08:54:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13129, 06/12/2020, 08:55:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13128, 06/12/2020, 08:56:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13127, 06/12/2020, 08:57:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13126, 06/12/2020, 08:58:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13125, 06/12/2020, 08:59:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13124, 06/12/2020, 09:00:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13123, 06/12/2020, 09:01:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13122, 06/12/2020, 09:02:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13121, 06/12/2020, 09:03:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13120, 06/12/2020, 09:04:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13119, 06/12/2020, 09:05:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13118, 06/12/2020, 09:06:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13117, 06/12/2020, 09:07:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13116, 06/12/2020, 09:08:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13115, 06/12/2020, 09:09:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13114, 06/12/2020, 09:10:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113, 06/12/2020, 09:11:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112, 06/12/2020, 09:12:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13111, 06/12/2020, 09:13:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13110, 06/12/2020, 09:14:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13109, 06/12/2020, 09:15:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13108, 06/12/2020, 09:16:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13107, 06/12/2020, 09:17:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13106, 06/12/2020, 09:18:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13105, 06/12/2020, 09:19:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13104, 06/12/2020, 09:20:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13103, 06/12/2020, 09:21:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13102, 06/12/2020, 09:22:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13101, 06/12/2020, 09:23:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13100, 06/12/2020, 09:24:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13099, 06/12/2020, 09:25:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13098, 06/12/2020, 09:26:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13097, 06/12/2020, 09:27:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13096, 06/12/2020, 09:28:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13095, 06/12/2020, 09:29:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13094, 06/12/2020, 09:30:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13093, 06/12/2020, 09:31:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13092, 06/12/2020, 09:32:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13091, 06/12/2020, 09:33:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13090, 06/12/2020, 09:34:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13089, 06/12/2020, 09:35:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13088, 06/12/2020, 09:36:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13087, 06/12/2020, 09:37:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13086, 06/12/2020, 09:38:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13085, 06/12/2020, 09:39:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13084, 06/12/2020, 09:40:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13083, 06/12/2020, 09:41:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13082, 06/12/2020, 09:42:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13081, 06/12/2020, 09:43:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13080, 06/12/2020, 09:44:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13079, 06/12/2020, 09:45:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13078, 06/12/2020, 09:46:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13077, 06/12/2020, 09:47:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13076, 06/12/2020, 09:48:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13075, 06/12/2020, 09:49:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13074, 06/12/2020, 09:50:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073, 06/12/2020, 09:51:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13072, 06/12/2020, 09:52:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13071, 06/12/2020, 09:53:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13070, 06/12/2020, 09:54:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13069, 06/12/2020, 09:55:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13068, 06/12/2020, 09:56:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13067, 06/12/2020, 09:57:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13066, 06/12/2020, 09:58:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065, 06/12/2020, 09:59:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13064, 06/12/2020, 10:00:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13063, 06/12/2020, 10:01:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13062, 06/12/2020, 10:02:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13061, 06/12/2020, 10:03:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13060, 06/12/2020, 10:04:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13059, 06/12/2020, 10:05:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13058, 06/12/2020, 10:06:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13057, 06/12/2020, 10:07:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13056, 06/12/2020, 10:08:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055, 06/12/2020, 10:09:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13054, 06/12/2020, 10:10:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13053, 06/12/2020, 10:11:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13052, 06/12/2020, 10:12:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13051, 06/12/2020, 10:13:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13050, 06/12/2020, 10:14:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13049, 06/12/2020, 10:15:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13048, 06/12/2020, 10:16:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13047, 06/12/2020, 10:17:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13046, 06/12/2020, 10:18:00," ""...""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
